pattern_i,pattern_j,orig_row_i,orig_row_j,bits_i,bits_j,swaps
66,112,200,301,011001000,100101101,0
66,113,200,303,011001000,100101111,0
66,114,200,306,011001000,100110010,0
66,115,200,307,011001000,100110011,0
66,116,200,309,011001000,100110101,0
66,117,200,311,011001000,100110111,0
66,118,200,314,011001000,100111010,0
66,119,200,315,011001000,100111011,0
66,120,200,317,011001000,100111101,0
66,121,200,319,011001000,100111111,0
66,122,200,330,011001000,101001010,0
66,123,200,332,011001000,101001100,0
66,124,200,334,011001000,101001110,0
66,125,200,338,011001000,101010010,0
66,126,200,339,011001000,101010011,0
66,127,200,340,011001000,101010100,0
66,128,200,341,011001000,101010101,0
66,129,200,342,011001000,101010110,0
66,130,200,343,011001000,101010111,0
66,131,200,346,011001000,101011010,0
66,132,200,348,011001000,101011100,0
66,133,200,350,011001000,101011110,0
66,134,200,354,011001000,101100010,0
66,135,200,355,011001000,101100011,0
66,136,200,357,011001000,101100101,0
66,137,200,359,011001000,101100111,0
66,138,200,362,011001000,101101010,0
66,139,200,370,011001000,101110010,0
66,140,200,371,011001000,101110011,0
66,141,200,373,011001000,101110101,0
66,142,200,375,011001000,101110111,0
66,143,200,378,011001000,101111010,0
66,144,200,394,011001000,110001010,0
66,145,200,395,011001000,110001011,0
66,146,200,396,011001000,110001100,0
66,147,200,397,011001000,110001101,0
66,148,200,398,011001000,110001110,0
66,149,200,399,011001000,110001111,0
66,150,200,404,011001000,110010100,0
66,151,200,405,011001000,110010101,0
66,152,200,412,011001000,110011100,0
66,153,200,413,011001000,110011101,0
66,154,200,418,011001000,110100010,0
66,155,200,419,011001000,110100011,0
66,156,200,421,011001000,110100101,0
66,157,200,423,011001000,110100111,0
66,158,200,426,011001000,110101010,0
66,159,200,427,011001000,110101011,0
66,160,200,429,011001000,110101101,0
66,161,200,431,011001000,110101111,0
66,162,200,437,011001000,110110101,0
66,163,200,445,011001000,110111101,0
66,164,200,458,011001000,111001010,0
66,165,200,460,011001000,111001100,0
66,166,200,462,011001000,111001110,0
66,167,200,468,011001000,111010100,0
66,168,200,469,011001000,111010101,0
66,169,200,476,011001000,111011100,0
66,170,200,482,011001000,111100010,0
66,171,200,483,011001000,111100011,0
66,172,200,485,011001000,111100101,0
66,173,200,487,011001000,111100111,0
66,174,200,490,011001000,111101010,0
66,175,200,501,011001000,111110101,0
67,68,202,204,011001010,011001100,0
67,69,202,206,011001010,011001110,0
67,70,202,208,011001010,011010000,0
67,71,202,209,011001010,011010001,0
67,72,202,212,011001010,011010100,0
67,73,202,213,011001010,011010101,0
67,74,202,216,011001010,011011000,0
67,75,202,220,011001010,011011100,0
67,76,202,224,011001010,011100000,0
67,77,202,225,011001010,011100001,0
67,78,202,226,011001010,011100010,0
67,79,202,227,011001010,011100011,0
67,80,202,229,011001010,011100101,0
67,81,202,231,011001010,011100111,0
67,82,202,232,011001010,011101000,0
67,83,202,234,011001010,011101010,0
67,84,202,240,011001010,011110000,0
67,85,202,241,011001010,011110001,0
67,86,202,245,011001010,011110101,0
67,87,202,248,011001010,011111000,0
67,88,202,266,011001010,100001010,0
67,89,202,267,011001010,100001011,0
67,90,202,268,011001010,100001100,0
67,91,202,269,011001010,100001101,0
67,92,202,270,011001010,100001110,0
67,93,202,271,011001010,100001111,0
67,94,202,274,011001010,100010010,0
67,95,202,275,011001010,100010011,0
67,96,202,276,011001010,100010100,0
67,97,202,277,011001010,100010101,0
67,98,202,278,011001010,100010110,0
67,99,202,279,011001010,100010111,0
67,100,202,282,011001010,100011010,0
67,101,202,283,011001010,100011011,0
67,102,202,284,011001010,100011100,0
67,103,202,285,011001010,100011101,0
67,104,202,286,011001010,100011110,0
67,105,202,287,011001010,100011111,0
67,106,202,290,011001010,100100010,0
67,107,202,291,011001010,100100011,0
67,108,202,293,011001010,100100101,0
67,109,202,295,011001010,100100111,0
67,110,202,298,011001010,100101010,0
67,111,202,299,011001010,100101011,0
67,112,202,301,011001010,100101101,0
67,113,202,303,011001010,100101111,0
67,114,202,306,011001010,100110010,0
67,115,202,307,011001010,100110011,0
67,116,202,309,011001010,100110101,0
67,117,202,311,011001010,100110111,0
67,118,202,314,011001010,100111010,0
67,119,202,315,011001010,100111011,0
67,120,202,317,011001010,100111101,0
67,121,202,319,011001010,100111111,0
67,122,202,330,011001010,101001010,0
67,123,202,332,011001010,101001100,0
67,124,202,334,011001010,101001110,0
67,125,202,338,011001010,101010010,0
67,126,202,339,011001010,101010011,0
67,127,202,340,011001010,101010100,0
67,128,202,341,011001010,101010101,0
67,129,202,342,011001010,101010110,0
67,130,202,343,011001010,101010111,0
67,131,202,346,011001010,101011010,0
67,132,202,348,011001010,101011100,0
67,133,202,350,011001010,101011110,0
67,134,202,354,011001010,101100010,0
67,135,202,355,011001010,101100011,0
67,136,202,357,011001010,101100101,0
67,137,202,359,011001010,101100111,0
67,138,202,362,011001010,101101010,0
67,139,202,370,011001010,101110010,0
67,140,202,371,011001010,101110011,0
67,141,202,373,011001010,101110101,0
67,142,202,375,011001010,101110111,0
67,143,202,378,011001010,101111010,0
67,144,202,394,011001010,110001010,0
67,145,202,395,011001010,110001011,0
67,146,202,396,011001010,110001100,0
67,147,202,397,011001010,110001101,0
67,148,202,398,011001010,110001110,0
67,149,202,399,011001010,110001111,0
67,150,202,404,011001010,110010100,0
67,151,202,405,011001010,110010101,0
67,152,202,412,011001010,110011100,0
67,153,202,413,011001010,110011101,0
67,154,202,418,011001010,110100010,0
67,155,202,419,011001010,110100011,0
67,156,202,421,011001010,110100101,0
67,157,202,423,011001010,110100111,0
67,158,202,426,011001010,110101010,0
67,159,202,427,011001010,110101011,0
67,160,202,429,011001010,110101101,0
67,161,202,431,011001010,110101111,0
67,162,202,437,011001010,110110101,0
67,163,202,445,011001010,110111101,0
67,164,202,458,011001010,111001010,0
67,165,202,460,011001010,111001100,0
67,166,202,462,011001010,111001110,0
67,167,202,468,011001010,111010100,0
67,168,202,469,011001010,111010101,0
67,169,202,476,011001010,111011100,0
67,170,202,482,011001010,111100010,0
67,171,202,483,011001010,111100011,0
67,172,202,485,011001010,111100101,0
67,173,202,487,011001010,111100111,0
67,174,202,490,011001010,111101010,0
67,175,202,501,011001010,111110101,0
68,69,204,206,011001100,011001110,0
68,70,204,208,011001100,011010000,0
68,71,204,209,011001100,011010001,0
68,72,204,212,011001100,011010100,0
68,73,204,213,011001100,011010101,0
68,74,204,216,011001100,011011000,0
68,75,204,220,011001100,011011100,0
68,76,204,224,011001100,011100000,0
68,77,204,225,011001100,011100001,0
68,78,204,226,011001100,011100010,0
68,79,204,227,011001100,011100011,0
68,80,204,229,011001100,011100101,0
68,81,204,231,011001100,011100111,0
68,82,204,232,011001100,011101000,0
68,83,204,234,011001100,011101010,0
68,84,204,240,011001100,011110000,0
68,85,204,241,011001100,011110001,0
68,86,204,245,011001100,011110101,0
68,87,204,248,011001100,011111000,0
68,88,204,266,011001100,100001010,0
68,89,204,267,011001100,100001011,0
68,90,204,268,011001100,100001100,0
68,91,204,269,011001100,100001101,0
68,92,204,270,011001100,100001110,0
68,93,204,271,011001100,100001111,0
68,94,204,274,011001100,100010010,0
68,95,204,275,011001100,100010011,0
68,96,204,276,011001100,100010100,0
68,97,204,277,011001100,100010101,0
68,98,204,278,011001100,100010110,0
68,99,204,279,011001100,100010111,0
68,100,204,282,011001100,100011010,0
68,101,204,283,011001100,100011011,0
68,102,204,284,011001100,100011100,0
68,103,204,285,011001100,100011101,0
68,104,204,286,011001100,100011110,0
68,105,204,287,011001100,100011111,0
68,106,204,290,011001100,100100010,0
68,107,204,291,011001100,100100011,0
68,108,204,293,011001100,100100101,0
68,109,204,295,011001100,100100111,0
68,110,204,298,011001100,100101010,0
68,111,204,299,011001100,100101011,0
68,112,204,301,011001100,100101101,0
68,113,204,303,011001100,100101111,0
68,114,204,306,011001100,100110010,0
68,115,204,307,011001100,100110011,0
68,116,204,309,011001100,100110101,0
68,117,204,311,011001100,100110111,0
68,118,204,314,011001100,100111010,0
68,119,204,315,011001100,100111011,0
68,120,204,317,011001100,100111101,0
68,121,204,319,011001100,100111111,0
68,122,204,330,011001100,101001010,0
68,123,204,332,011001100,101001100,0
68,124,204,334,011001100,101001110,0
68,125,204,338,011001100,101010010,0
68,126,204,339,011001100,101010011,0
68,127,204,340,011001100,101010100,0
68,128,204,341,011001100,101010101,0
68,129,204,342,011001100,101010110,0
68,130,204,343,011001100,101010111,0
68,131,204,346,011001100,101011010,0
68,132,204,348,011001100,101011100,0
68,133,204,350,011001100,101011110,0
68,134,204,354,011001100,101100010,0
68,135,204,355,011001100,101100011,0
68,136,204,357,011001100,101100101,0
68,137,204,359,011001100,101100111,0
68,138,204,362,011001100,101101010,0
68,139,204,370,011001100,101110010,0
68,140,204,371,011001100,101110011,0
68,141,204,373,011001100,101110101,0
68,142,204,375,011001100,101110111,0
68,143,204,378,011001100,101111010,0
68,144,204,394,011001100,110001010,0
68,145,204,395,011001100,110001011,0
68,146,204,396,011001100,110001100,0
68,147,204,397,011001100,110001101,0
68,148,204,398,011001100,110001110,0
68,149,204,399,011001100,110001111,0
68,150,204,404,011001100,110010100,0
68,151,204,405,011001100,110010101,0
68,152,204,412,011001100,110011100,0
68,153,204,413,011001100,110011101,0
68,154,204,418,011001100,110100010,0
68,155,204,419,011001100,110100011,0
68,156,204,421,011001100,110100101,0
68,157,204,423,011001100,110100111,0
68,158,204,426,011001100,110101010,0
68,159,204,427,011001100,110101011,0
68,160,204,429,011001100,110101101,0
68,161,204,431,011001100,110101111,0
68,162,204,437,011001100,110110101,0
68,163,204,445,011001100,110111101,0
68,164,204,458,011001100,111001010,0
68,165,204,460,011001100,111001100,0
68,166,204,462,011001100,111001110,0
68,167,204,468,011001100,111010100,0
68,168,204,469,011001100,111010101,0
68,169,204,476,011001100,111011100,0
68,170,204,482,011001100,111100010,0
68,171,204,483,011001100,111100011,0
68,172,204,485,011001100,111100101,0
68,173,204,487,011001100,111100111,0
68,174,204,490,011001100,111101010,0
68,175,204,501,011001100,111110101,0
69,70,206,208,011001110,011010000,0
69,71,206,209,011001110,011010001,0
69,72,206,212,011001110,011010100,0
69,73,206,213,011001110,011010101,0
69,74,206,216,011001110,011011000,0
69,75,206,220,011001110,011011100,0
69,76,206,224,011001110,011100000,0
69,77,206,225,011001110,011100001,0
69,78,206,226,011001110,011100010,0
69,79,206,227,011001110,011100011,0
69,80,206,229,011001110,011100101,0
69,81,206,231,011001110,011100111,0
69,82,206,232,011001110,011101000,0
69,83,206,234,011001110,011101010,0
69,84,206,240,011001110,011110000,0
69,85,206,241,011001110,011110001,0
69,86,206,245,011001110,011110101,0
69,87,206,248,011001110,011111000,0
69,88,206,266,011001110,100001010,0
69,89,206,267,011001110,100001011,0
69,90,206,268,011001110,100001100,0
69,91,206,269,011001110,100001101,0
69,92,206,270,011001110,100001110,0
69,93,206,271,011001110,100001111,0
69,94,206,274,011001110,100010010,0
69,95,206,275,011001110,100010011,0
69,96,206,276,011001110,100010100,0
69,97,206,277,011001110,100010101,0
69,98,206,278,011001110,100010110,0
69,99,206,279,011001110,100010111,0
69,100,206,282,011001110,100011010,0
69,101,206,283,011001110,100011011,0
69,102,206,284,011001110,100011100,0
69,103,206,285,011001110,100011101,0
69,104,206,286,011001110,100011110,0
69,105,206,287,011001110,100011111,0
69,106,206,290,011001110,100100010,0
69,107,206,291,011001110,100100011,0
69,108,206,293,011001110,100100101,0
69,109,206,295,011001110,100100111,0
69,110,206,298,011001110,100101010,0
69,111,206,299,011001110,100101011,0
69,112,206,301,011001110,100101101,0
69,113,206,303,011001110,100101111,0
69,114,206,306,011001110,100110010,0
69,115,206,307,011001110,100110011,0
69,116,206,309,011001110,100110101,0
69,117,206,311,011001110,100110111,0
69,118,206,314,011001110,100111010,0
69,119,206,315,011001110,100111011,0
69,120,206,317,011001110,100111101,0
69,121,206,319,011001110,100111111,0
69,122,206,330,011001110,101001010,0
69,123,206,332,011001110,101001100,0
69,124,206,334,011001110,101001110,0
69,125,206,338,011001110,101010010,0
69,126,206,339,011001110,101010011,0
69,127,206,340,011001110,101010100,0
69,128,206,341,011001110,101010101,0
69,129,206,342,011001110,101010110,0
69,130,206,343,011001110,101010111,0
69,131,206,346,011001110,101011010,0
69,132,206,348,011001110,101011100,0
69,133,206,350,011001110,101011110,0
69,134,206,354,011001110,101100010,0
69,135,206,355,011001110,101100011,0
69,136,206,357,011001110,101100101,0
69,137,206,359,011001110,101100111,0
69,138,206,362,011001110,101101010,0
69,139,206,370,011001110,101110010,0
69,140,206,371,011001110,101110011,0
69,141,206,373,011001110,101110101,0
69,142,206,375,011001110,101110111,0
69,143,206,378,011001110,101111010,0
69,144,206,394,011001110,110001010,0
69,145,206,395,011001110,110001011,0
69,146,206,396,011001110,110001100,0
69,147,206,397,011001110,110001101,0
69,148,206,398,011001110,110001110,0
69,149,206,399,011001110,110001111,0
69,150,206,404,011001110,110010100,0
69,151,206,405,011001110,110010101,0
69,152,206,412,011001110,110011100,0
69,153,206,413,011001110,110011101,0
69,154,206,418,011001110,110100010,0
69,155,206,419,011001110,110100011,0
69,156,206,421,011001110,110100101,0
69,157,206,423,011001110,110100111,0
69,158,206,426,011001110,110101010,0
69,159,206,427,011001110,110101011,0
69,160,206,429,011001110,110101101,0
69,161,206,431,011001110,110101111,0
69,162,206,437,011001110,110110101,0
69,163,206,445,011001110,110111101,0
69,164,206,458,011001110,111001010,0
69,165,206,460,011001110,111001100,0
69,166,206,462,011001110,111001110,0
69,167,206,468,011001110,111010100,0
69,168,206,469,011001110,111010101,0
69,169,206,476,011001110,111011100,0
69,170,206,482,011001110,111100010,0
69,171,206,483,011001110,111100011,0
69,172,206,485,011001110,111100101,0
69,173,206,487,011001110,111100111,0
69,174,206,490,011001110,111101010,0
69,175,206,501,011001110,111110101,0
70,71,208,209,011010000,011010001,0
70,72,208,212,011010000,011010100,0
70,73,208,213,011010000,011010101,0
70,74,208,216,011010000,011011000,0
70,75,208,220,011010000,011011100,0
70,76,208,224,011010000,011100000,0
70,77,208,225,011010000,011100001,0
70,78,208,226,011010000,011100010,0
70,79,208,227,011010000,011100011,0
70,80,208,229,011010000,011100101,0
70,81,208,231,011010000,011100111,0
70,82,208,232,011010000,011101000,0
70,83,208,234,011010000,011101010,0
70,84,208,240,011010000,011110000,0
70,85,208,241,011010000,011110001,0
70,86,208,245,011010000,011110101,0
70,87,208,248,011010000,011111000,0
70,88,208,266,011010000,100001010,0
70,89,208,267,011010000,100001011,0
70,90,208,268,011010000,100001100,0
70,91,208,269,011010000,100001101,0
70,92,208,270,011010000,100001110,0
70,93,208,271,011010000,100001111,0
70,94,208,274,011010000,100010010,0
70,95,208,275,011010000,100010011,0
70,96,208,276,011010000,100010100,0
70,97,208,277,011010000,100010101,0
70,98,208,278,011010000,100010110,0
70,99,208,279,011010000,100010111,0
70,100,208,282,011010000,100011010,0
70,101,208,283,011010000,100011011,0
70,102,208,284,011010000,100011100,0
70,103,208,285,011010000,100011101,0
70,104,208,286,011010000,100011110,0
70,105,208,287,011010000,100011111,0
70,106,208,290,011010000,100100010,0
70,107,208,291,011010000,100100011,0
70,108,208,293,011010000,100100101,0
70,109,208,295,011010000,100100111,0
70,110,208,298,011010000,100101010,0
70,111,208,299,011010000,100101011,0
70,112,208,301,011010000,100101101,0
70,113,208,303,011010000,100101111,0
70,114,208,306,011010000,100110010,0
70,115,208,307,011010000,100110011,0
70,116,208,309,011010000,100110101,0
70,117,208,311,011010000,100110111,0
70,118,208,314,011010000,100111010,0
70,119,208,315,011010000,100111011,0
70,120,208,317,011010000,100111101,0
70,121,208,319,011010000,100111111,0
70,122,208,330,011010000,101001010,0
70,123,208,332,011010000,101001100,0
70,124,208,334,011010000,101001110,0
70,125,208,338,011010000,101010010,0
70,126,208,339,011010000,101010011,0
70,127,208,340,011010000,101010100,0
70,128,208,341,011010000,101010101,0
70,129,208,342,011010000,101010110,0
70,130,208,343,011010000,101010111,0
70,131,208,346,011010000,101011010,0
70,132,208,348,011010000,101011100,0
70,133,208,350,011010000,101011110,0
70,134,208,354,011010000,101100010,0
70,135,208,355,011010000,101100011,0
70,136,208,357,011010000,101100101,0
70,137,208,359,011010000,101100111,0
70,138,208,362,011010000,101101010,0
70,139,208,370,011010000,101110010,0
70,140,208,371,011010000,101110011,0
70,141,208,373,011010000,101110101,0
70,142,208,375,011010000,101110111,0
70,143,208,378,011010000,101111010,0
70,144,208,394,011010000,110001010,0
70,145,208,395,011010000,110001011,0
70,146,208,396,011010000,110001100,0
70,147,208,397,011010000,110001101,0
70,148,208,398,011010000,110001110,0
70,149,208,399,011010000,110001111,0
70,150,208,404,011010000,110010100,0
70,151,208,405,011010000,110010101,0
70,152,208,412,011010000,110011100,0
70,153,208,413,011010000,110011101,0
70,154,208,418,011010000,110100010,0
70,155,208,419,011010000,110100011,0
70,156,208,421,011010000,110100101,0
70,157,208,423,011010000,110100111,0
70,158,208,426,011010000,110101010,0
70,159,208,427,011010000,110101011,0
70,160,208,429,011010000,110101101,0
70,161,208,431,011010000,110101111,0
70,162,208,437,011010000,110110101,0
70,163,208,445,011010000,110111101,0
70,164,208,458,011010000,111001010,0
70,165,208,460,011010000,111001100,0
70,166,208,462,011010000,111001110,0
70,167,208,468,011010000,111010100,0
70,168,208,469,011010000,111010101,0
70,169,208,476,011010000,111011100,0
70,170,208,482,011010000,111100010,0
70,171,208,483,011010000,111100011,0
70,172,208,485,011010000,111100101,0
70,173,208,487,011010000,111100111,0
70,174,208,490,011010000,111101010,0
70,175,208,501,011010000,111110101,0
71,72,209,212,011010001,011010100,0
71,73,209,213,011010001,011010101,0
71,74,209,216,011010001,011011000,0
71,75,209,220,011010001,011011100,0
71,76,209,224,011010001,011100000,0
71,77,209,225,011010001,011100001,0
71,78,209,226,011010001,011100010,0
71,79,209,227,011010001,011100011,0
71,80,209,229,011010001,011100101,0
71,81,209,231,011010001,011100111,0
71,82,209,232,011010001,011101000,0
71,83,209,234,011010001,011101010,0
71,84,209,240,011010001,011110000,0
71,85,209,241,011010001,011110001,0
71,86,209,245,011010001,011110101,0
71,87,209,248,011010001,011111000,0
71,88,209,266,011010001,100001010,0
71,89,209,267,011010001,100001011,0
71,90,209,268,011010001,100001100,0
71,91,209,269,011010001,100001101,0
71,92,209,270,011010001,100001110,0
71,93,209,271,011010001,100001111,0
71,94,209,274,011010001,100010010,0
71,95,209,275,011010001,100010011,0
71,96,209,276,011010001,100010100,0
71,97,209,277,011010001,100010101,0
71,98,209,278,011010001,100010110,0
71,99,209,279,011010001,100010111,0
71,100,209,282,011010001,100011010,0
71,101,209,283,011010001,100011011,0
71,102,209,284,011010001,100011100,0
71,103,209,285,011010001,100011101,0
71,104,209,286,011010001,100011110,0
71,105,209,287,011010001,100011111,0
71,106,209,290,011010001,100100010,0
71,107,209,291,011010001,100100011,0
71,108,209,293,011010001,100100101,0
71,109,209,295,011010001,100100111,0
71,110,209,298,011010001,100101010,0
71,111,209,299,011010001,100101011,0
71,112,209,301,011010001,100101101,0
71,113,209,303,011010001,100101111,0
71,114,209,306,011010001,100110010,0
71,115,209,307,011010001,100110011,0
71,116,209,309,011010001,100110101,0
71,117,209,311,011010001,100110111,0
71,118,209,314,011010001,100111010,0
71,119,209,315,011010001,100111011,0
71,120,209,317,011010001,100111101,0
71,121,209,319,011010001,100111111,0
71,122,209,330,011010001,101001010,0
71,123,209,332,011010001,101001100,0
71,124,209,334,011010001,101001110,0
71,125,209,338,011010001,101010010,0
71,126,209,339,011010001,101010011,0
71,127,209,340,011010001,101010100,0
71,128,209,341,011010001,101010101,0
71,129,209,342,011010001,101010110,0
71,130,209,343,011010001,101010111,0
71,131,209,346,011010001,101011010,0
71,132,209,348,011010001,101011100,0
71,133,209,350,011010001,101011110,0
71,134,209,354,011010001,101100010,0
71,135,209,355,011010001,101100011,0
71,136,209,357,011010001,101100101,0
71,137,209,359,011010001,101100111,0
71,138,209,362,011010001,101101010,0
71,139,209,370,011010001,101110010,0
71,140,209,371,011010001,101110011,0
71,141,209,373,011010001,101110101,0
71,142,209,375,011010001,101110111,0
71,143,209,378,011010001,101111010,0
71,144,209,394,011010001,110001010,0
71,145,209,395,011010001,110001011,0
71,146,209,396,011010001,110001100,0
71,147,209,397,011010001,110001101,0
71,148,209,398,011010001,110001110,0
71,149,209,399,011010001,110001111,0
71,150,209,404,011010001,110010100,0
71,151,209,405,011010001,110010101,0
71,152,209,412,011010001,110011100,0
71,153,209,413,011010001,110011101,0
71,154,209,418,011010001,110100010,0
71,155,209,419,011010001,110100011,0
71,156,209,421,011010001,110100101,0
71,157,209,423,011010001,110100111,0
71,158,209,426,011010001,110101010,0
71,159,209,427,011010001,110101011,0
71,160,209,429,011010001,110101101,0
71,161,209,431,011010001,110101111,0
71,162,209,437,011010001,110110101,0
71,163,209,445,011010001,110111101,0
71,164,209,458,011010001,111001010,0
71,165,209,460,011010001,111001100,0
71,166,209,462,011010001,111001110,0
71,167,209,468,011010001,111010100,0
71,168,209,469,011010001,111010101,0
71,169,209,476,011010001,111011100,0
71,170,209,482,011010001,111100010,0
71,171,209,483,011010001,111100011,0
71,172,209,485,011010001,111100101,0
71,173,209,487,011010001,111100111,0
71,174,209,490,011010001,111101010,0
71,175,209,501,011010001,111110101,0
72,73,212,213,011010100,011010101,0
72,74,212,216,011010100,011011000,0
72,75,212,220,011010100,011011100,0
72,76,212,224,011010100,011100000,0
72,77,212,225,011010100,011100001,0
72,78,212,226,011010100,011100010,0
72,79,212,227,011010100,011100011,0
72,80,212,229,011010100,011100101,0
72,81,212,231,011010100,011100111,0
72,82,212,232,011010100,011101000,0
72,83,212,234,011010100,011101010,0
72,84,212,240,011010100,011110000,0
72,85,212,241,011010100,011110001,0
72,86,212,245,011010100,011110101,0
72,87,212,248,011010100,011111000,0
72,88,212,266,011010100,100001010,0
72,89,212,267,011010100,100001011,0
72,90,212,268,011010100,100001100,0
72,91,212,269,011010100,100001101,0
72,92,212,270,011010100,100001110,0
72,93,212,271,011010100,100001111,0
72,94,212,274,011010100,100010010,0
72,95,212,275,011010100,100010011,0
72,96,212,276,011010100,100010100,0
72,97,212,277,011010100,100010101,0
72,98,212,278,011010100,100010110,0
72,99,212,279,011010100,100010111,0
72,100,212,282,011010100,100011010,0
72,101,212,283,011010100,100011011,0
72,102,212,284,011010100,100011100,0
72,103,212,285,011010100,100011101,0
72,104,212,286,011010100,100011110,0
72,105,212,287,011010100,100011111,0
72,106,212,290,011010100,100100010,0
72,107,212,291,011010100,100100011,0
72,108,212,293,011010100,100100101,0
72,109,212,295,011010100,100100111,0
72,110,212,298,011010100,100101010,0
72,111,212,299,011010100,100101011,0
72,112,212,301,011010100,100101101,0
72,113,212,303,011010100,100101111,0
72,114,212,306,011010100,100110010,0
72,115,212,307,011010100,100110011,0
72,116,212,309,011010100,100110101,0
72,117,212,311,011010100,100110111,0
72,118,212,314,011010100,100111010,0
72,119,212,315,011010100,100111011,0
72,120,212,317,011010100,100111101,0
72,121,212,319,011010100,100111111,0
72,122,212,330,011010100,101001010,0
72,123,212,332,011010100,101001100,0
72,124,212,334,011010100,101001110,0
72,125,212,338,011010100,101010010,0
72,126,212,339,011010100,101010011,0
72,127,212,340,011010100,101010100,0
72,128,212,341,011010100,101010101,0
72,129,212,342,011010100,101010110,0
72,130,212,343,011010100,101010111,0
72,131,212,346,011010100,101011010,0
72,132,212,348,011010100,101011100,0
72,133,212,350,011010100,101011110,0
72,134,212,354,011010100,101100010,0
72,135,212,355,011010100,101100011,0
72,136,212,357,011010100,101100101,0
72,137,212,359,011010100,101100111,0
72,138,212,362,011010100,101101010,0
72,139,212,370,011010100,101110010,0
72,140,212,371,011010100,101110011,0
72,141,212,373,011010100,101110101,0
72,142,212,375,011010100,101110111,0
72,143,212,378,011010100,101111010,0
72,144,212,394,011010100,110001010,0
72,145,212,395,011010100,110001011,0
72,146,212,396,011010100,110001100,0
72,147,212,397,011010100,110001101,0
72,148,212,398,011010100,110001110,0
72,149,212,399,011010100,110001111,0
72,150,212,404,011010100,110010100,0
72,151,212,405,011010100,110010101,0
72,152,212,412,011010100,110011100,0
72,153,212,413,011010100,110011101,0
72,154,212,418,011010100,110100010,0
72,155,212,419,011010100,110100011,0
72,156,212,421,011010100,110100101,0
72,157,212,423,011010100,110100111,0
72,158,212,426,011010100,110101010,0
72,159,212,427,011010100,110101011,0
72,160,212,429,011010100,110101101,0
72,161,212,431,011010100,110101111,0
72,162,212,437,011010100,110110101,0
72,163,212,445,011010100,110111101,0
72,164,212,458,011010100,111001010,0
72,165,212,460,011010100,111001100,0
72,166,212,462,011010100,111001110,0
72,167,212,468,011010100,111010100,0
72,168,212,469,011010100,111010101,0
72,169,212,476,011010100,111011100,0
72,170,212,482,011010100,111100010,0
72,171,212,483,011010100,111100011,0
72,172,212,485,011010100,111100101,0
72,173,212,487,011010100,111100111,0
72,174,212,490,011010100,111101010,0
72,175,212,501,011010100,111110101,0
73,74,213,216,011010101,011011000,0
73,75,213,220,011010101,011011100,0
73,76,213,224,011010101,011100000,0
73,77,213,225,011010101,011100001,0
73,78,213,226,011010101,011100010,0
73,79,213,227,011010101,011100011,0
73,80,213,229,011010101,011100101,0
73,81,213,231,011010101,011100111,0
73,82,213,232,011010101,011101000,0
73,83,213,234,011010101,011101010,0
73,84,213,240,011010101,011110000,0
73,85,213,241,011010101,011110001,0
73,86,213,245,011010101,011110101,0
73,87,213,248,011010101,011111000,0
73,88,213,266,011010101,100001010,0
73,89,213,267,011010101,100001011,0
73,90,213,268,011010101,100001100,0
73,91,213,269,011010101,100001101,0
73,92,213,270,011010101,100001110,0
73,93,213,271,011010101,100001111,0
73,94,213,274,011010101,100010010,0
73,95,213,275,011010101,100010011,0
73,96,213,276,011010101,100010100,0
73,97,213,277,011010101,100010101,0
73,98,213,278,011010101,100010110,0
73,99,213,279,011010101,100010111,0
73,100,213,282,011010101,100011010,0
73,101,213,283,011010101,100011011,0
73,102,213,284,011010101,100011100,0
73,103,213,285,011010101,100011101,0
73,104,213,286,011010101,100011110,0
73,105,213,287,011010101,100011111,0
73,106,213,290,011010101,100100010,0
73,107,213,291,011010101,100100011,0
73,108,213,293,011010101,100100101,0
73,109,213,295,011010101,100100111,0
73,110,213,298,011010101,100101010,0
73,111,213,299,011010101,100101011,0
73,112,213,301,011010101,100101101,0
73,113,213,303,011010101,100101111,0
73,114,213,306,011010101,100110010,0
73,115,213,307,011010101,100110011,0
73,116,213,309,011010101,100110101,0
73,117,213,311,011010101,100110111,0
73,118,213,314,011010101,100111010,0
73,119,213,315,011010101,100111011,0
73,120,213,317,011010101,100111101,0
73,121,213,319,011010101,100111111,0
73,122,213,330,011010101,101001010,0
73,123,213,332,011010101,101001100,0
73,124,213,334,011010101,101001110,0
73,125,213,338,011010101,101010010,0
73,126,213,339,011010101,101010011,0
73,127,213,340,011010101,101010100,0
73,128,213,341,011010101,101010101,0
73,129,213,342,011010101,101010110,0
73,130,213,343,011010101,101010111,0
73,131,213,346,011010101,101011010,0
73,132,213,348,011010101,101011100,0
73,133,213,350,011010101,101011110,0
73,134,213,354,011010101,101100010,0
73,135,213,355,011010101,101100011,0
73,136,213,357,011010101,101100101,0
73,137,213,359,011010101,101100111,0
73,138,213,362,011010101,101101010,0
73,139,213,370,011010101,101110010,0
73,140,213,371,011010101,101110011,0
73,141,213,373,011010101,101110101,0
73,142,213,375,011010101,101110111,0
73,143,213,378,011010101,101111010,0
73,144,213,394,011010101,110001010,0
73,145,213,395,011010101,110001011,0
73,146,213,396,011010101,110001100,0
73,147,213,397,011010101,110001101,0
73,148,213,398,011010101,110001110,0
73,149,213,399,011010101,110001111,0
73,150,213,404,011010101,110010100,0
73,151,213,405,011010101,110010101,0
